model=v3_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.8021518766613503 0.5998165148187075 0.680874081067564 0.4742795506105439
0.8322953535353536 0.5949412969396927 0.7146609276357754 0.5090466136123593
0.8327395746943116 0.6071538003947372 0.7100756058822041 0.5187785649977245
0.8459379053694843 0.6639925214435529 0.7377039076657856 0.5482217329850665
0.837367187666135 0.6799802596164697 0.7288012940487576 0.5334071442052105
0.8389885592769804 0.6416923273567842 0.7274907210314421 0.5453388271592378
0.8240416480595428 0.6002925849127497 0.6960725892737445 0.5002338079029475
0.8472110260499734 0.6409503867708748 0.7373847563363594 0.5257508937500197
0.8357881977671451 0.6470859247397552 0.7243998412947258 0.5279383241993131
0.8421440616693249 0.6620039478660232 0.7334363713309193 0.5452934459686363
0.8461652418926103 0.6350315061938862 0.7334888763452465 0.5389446528141303
0.8427250186071239 0.6356724640373635 0.7335491544491407 0.5191005182550498
0.840083870281765 0.6357262534914829 0.7300517790207122 0.5319451379223014
0.840021403508772 0.5681890848146831 0.7236323770097113 0.4831923135715343
0.8540485805422647 0.6736758656138764 0.7469872569354743 0.5623515481387823
0.8391376289207868 0.5833958436473302 0.7218738239926167 0.4942539896787807
0.8469287081339713 0.659582577610395 0.7380558050729824 0.5518942959767856
0.850729197235513 0.5669345872392862 0.7370671669145401 0.4856878969884563
0.8505703880914407 0.5573537286664474 0.738265842913113 0.4829619570177215
0.8446145560871877 0.5706789530492276 0.7274426893115372 0.4981379197854401
0.8477595534290271 0.5806230865366052 0.7348107883846544 0.5042076335964798
0.8409168421052632 0.5472142576602211 0.7232962649126468 0.46758643049464443
0.8207989898989899 0.569377479445707 0.6910673684567892 0.4817463344272975
0.8514981180223286 0.633573178567578 0.744341245273841 0.5493524272426493
0.8427340350877193 0.6202240245254208 0.7297011433793843 0.5329867827809494
0.8450569165337586 0.6236458781776737 0.7335692532951912 0.5382867884826505
0.8433454758107389 0.6344238013070496 0.7321379078212547 0.5335417221011973
0.852646432748538 0.6153382555208888 0.743880779188138 0.5296570434649862
0.824085475810739 0.5760860780990791 0.6982737708592105 0.485313662094407
0.8246157256778309 0.5372750060216644 0.6949917167648622 0.46381532950705157
