model=v3_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.7488600212652844 0.5688946196326996 0.609619118345893 0.4445159615440482
0.7771336097820308 0.5273470293344212 0.6273407084064708 0.44030475722586404
0.7887467729930888 0.5787771445326491 0.6482173350586785 0.4731502732621527
0.7801232748538012 0.6066783153140219 0.6428589092793845 0.4777584044609758
0.7807921318447634 0.5884260589126001 0.6411493446153059 0.4704598366042949
0.8348398936735779 0.6748844976306021 0.724036069102857 0.549502306126795
0.7815501754385965 0.6443014369269443 0.6560170973314359 0.4593195290385576
0.8178295800106327 0.6687957307829583 0.7015711394814936 0.5377508950194464
0.7726405635300372 0.6370004645829933 0.6358921581614739 0.49201165299411603
0.8224872195640617 0.6560106551516679 0.7016519191383076 0.5321098493224464
0.7205498670919723 0.6139339271768633 0.5975571824509105 0.432993566289678
0.7907549707602339 0.6227246246975194 0.661147277693958 0.4936573806605262
0.8104705901116428 0.6394882075328973 0.6827302065412316 0.5274664267048789
0.7944953216374269 0.6207220536846255 0.6584954320767409 0.4820448486588478
0.6769919085592769 0.5596666682946821 0.5659104598767862 0.3593771412138416
0.8240097607655502 0.6465719622812319 0.7047556303537441 0.5455928114783614
0.8490210845295055 0.7021900182165934 0.7459703021937881 0.5792346216173564
0.8472421743753322 0.6742403848799258 0.7385042216315426 0.5629404951904009
0.8020506326422115 0.612902215014266 0.6664541125713505 0.49113242806798657
0.7899578096757044 0.6437633178492062 0.667021989896092 0.4458206366893673
0.846585677830941 0.7114091840361761 0.7413645219298 0.5739330689739562
0.8212848803827751 0.6952045527526827 0.7094857697105739 0.5414704546786656
0.8257019138755981 0.6720477863913324 0.7124946638084431 0.5378974906112012
0.765648495481127 0.6240719635894031 0.6326370166349652 0.43590379499492976
0.818073620414673 0.6840805522781835 0.7069068284710327 0.5382376754268874
0.7917175013290803 0.6646163693545869 0.6698331479980066 0.48301750643791275
0.7242621903242956 0.6199946103337742 0.6132514319094408 0.3478027887456308
0.8441299308878256 0.6876196820751491 0.7364999368347698 0.5656887899457647
0.85079557682084 0.7071622450512507 0.7464175764814919 0.5821980901738858
0.852485124933546 0.7033225440819169 0.7498678186699027 0.5827262211067578
