model=v3_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.5174980329611909 0.15835022220678485 0.3934907664015344 0.10966574484084503
0.512700101010101 0.16694054889452958 0.4058156189427383 0.11865772292813181
0.5856886230728336 0.21459911447414923 0.46718583634758587 0.1636417535502143
0.577585326953748 0.28065324463987124 0.46823147734476006 0.17635397496804475
0.56263225943647 0.26947718681876337 0.45541530773794187 0.1950018902324138
0.5578584582668793 0.31013719557953046 0.44730864048212354 0.23497695423162948
0.5968920148856991 0.25232482565923203 0.4762674944286685 0.17686751816813662
0.6162230622009569 0.3015115926343646 0.4888868776848585 0.20626800949956967
0.562471908559277 0.23382990225418132 0.44971329616766303 0.16606597501324952
0.5724006911217437 0.23308955280076257 0.4592884112175982 0.17397215487830323
0.579677033492823 0.3197604539542135 0.4816559348497334 0.24147595611811892
0.6006252950558214 0.3306471530131739 0.5003163103497303 0.2466588449258441
0.5993380329611908 0.32570200705272123 0.48614231517820694 0.22691343209398787
0.5925162254120149 0.34699316211784453 0.4923336099260573 0.2401049223679843
0.5847391068580542 0.34247009796742645 0.49407036809229793 0.2331215907647787
0.5842626049973418 0.3161403562378881 0.4758123417252814 0.21309471512862302
0.66921004784689 0.3821417828285562 0.5240634576584344 0.2411411213248211
0.6836619883040935 0.33960041963455173 0.5369470877844753 0.22422025994179628
0.5878889845826688 0.3835757845583497 0.4845696487312628 0.21428551682231045
0.5845214460393408 0.4179846807188334 0.48711245525843316 0.2709640812105764
0.6582676448697501 0.38358223633701155 0.509297057893953 0.2269906799235628
0.5800960127591707 0.3761823970609552 0.4810220586463515 0.23076498050507413
0.5760128442317916 0.3285008437957462 0.473548445893172 0.22451053824367342
0.5813935459861775 0.35762604762119216 0.48053599998634505 0.2298349440082668
0.6864670707070707 0.41607544685753434 0.5457889426631188 0.2992570230307738
0.6084297820308346 0.4053642035293444 0.5009075873092274 0.25486588671843735
0.597243115364168 0.4262620419370226 0.5103604560344581 0.28261033519393186
0.7381665709728867 0.445237582197443 0.5901096975039513 0.30715611420580397
0.7151669271664008 0.4277838962410505 0.5671302068743119 0.3227999270983726
0.7069566507177033 0.44374425848757215 0.5691891517834277 0.29873056923760805
