model=v3_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.6052868580542264 0.2113553754309683 0.46632316696827975 0.1459223678987684
0.7089059861775652 0.24797569584630041 0.526477479749963 0.19741820873380675
0.6165293354598618 0.25621789633506936 0.46174678027612676 0.16688661686325387
0.693280606060606 0.2375306221709319 0.5143905056831529 0.18102546108908193
0.6215810313662945 0.27795111769647735 0.47624930768102713 0.17854202009684308
0.637818192450824 0.33874710039317063 0.4988917750300831 0.2297055833704885
0.5741410101010102 0.2591194196250214 0.4597896615792908 0.18970007426733357
0.6043039766081871 0.28306022417166904 0.4887054982398561 0.1876539046242185
0.6697966188197767 0.32399225860146186 0.5292358395661776 0.21577776738774612
0.648501860712387 0.30558536739999453 0.4975748275989428 0.20639431877926764
0.6414056671982987 0.30848903035514846 0.5085227554219501 0.20667432096742064
0.6914148006379586 0.3645087538835014 0.543219080426845 0.27561187758754335
0.6459250930356194 0.27142352027904243 0.5214158726358069 0.21513996552535639
0.720966485911749 0.3554362517853769 0.566290439929515 0.27535171868470654
0.7147827006911217 0.3080792727755139 0.5616359576287747 0.24355897012416872
0.5927129186602871 0.3492883437127814 0.4820977825114815 0.22340826125430144
0.7174596810207337 0.3675099662936081 0.5622511644287415 0.28466794698761544
0.7145781392876129 0.3526341764601048 0.5636831416114206 0.2625748629942444
0.6196748963317384 0.3958993675862796 0.517289242166422 0.29663873175804917
0.6331468899521531 0.36451747464891154 0.5139439224458697 0.25545948800566215
0.6501345135566188 0.3846519262381672 0.5286437229820834 0.23206856802188278
0.678412461456672 0.36382437664737793 0.5437531733989571 0.250079144814207
0.6278618500797448 0.35489115571474 0.5139056264362264 0.23474961307040668
0.6640244444444444 0.4056861922738249 0.5352044810118357 0.3105032004814273
0.7065254120148857 0.4139275112774054 0.5685682489609272 0.3015538285015645
0.732077437533227 0.3892139263282517 0.5783255192694325 0.30873338132816974
0.681055826687932 0.4414863156355082 0.5407774530693171 0.30697439281526545
0.6758826687931951 0.4611635686263204 0.5363373310485241 0.33501083471675375
0.68391336523126 0.46977135866718517 0.5454293708706173 0.32971738547948765
0.6767642105263157 0.407539042915186 0.547707995513343 0.2760426057064757
