model=v3_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.7536867091972355 0.48532511844248677 0.5960021671998885 0.37828203745239747
0.6663114832535885 0.5366349287283706 0.55937253747625 0.33417173868241784
0.7419276023391813 0.5888855817402993 0.6134603351618825 0.3748791663588333
0.778236331738437 0.5921028032997495 0.6396814508011862 0.4775974881682314
0.6580889739500266 0.5772058571287508 0.564554854928584 0.42198562358097397
0.6525522700691122 0.6119372161352404 0.5519334112988814 0.41023529746070775
0.6741129930887826 0.5381633196407636 0.5667163649960941 0.369410616021361
0.6997485273790537 0.5786375721420856 0.5865925514261215 0.3574957023158616
0.8261768102073366 0.6668861913965394 0.712244420739172 0.5137376343130361
0.6778727272727273 0.5488732015675244 0.5738889475795036 0.35661375704443926
0.6821477511961722 0.5790873431480456 0.5685595610690636 0.35389048885965874
0.8466380648591175 0.6793491335405862 0.7427552212931117 0.5635496174490605
0.6572353429027114 0.5476384818955412 0.5692995430348461 0.36096136279727314
0.7524171929824561 0.6353014388920425 0.623379584652974 0.4245647060261106
0.7657674534821903 0.5981950021504553 0.6328858093159075 0.40630757057991557
0.6983185220627326 0.603202225932392 0.5786931556970033 0.4044791673523853
0.7952022222222223 0.650175546156884 0.6803901821458925 0.47215784153768653
0.7097038490164806 0.5875138933807699 0.5872781604328949 0.3653323773873262
0.8438818181818182 0.6970439868785872 0.7423303312406659 0.5647236037958325
0.8046980542264753 0.6740015685242544 0.6938669505544109 0.4916830123819309
0.7050223710792132 0.5840520031203145 0.5921692317892333 0.3742610726171281
0.8514849973418395 0.6770737348875476 0.748055746349955 0.5709391226931476
0.8149642424242424 0.682212556835008 0.6997958892472668 0.5219681086326359
0.8470197129186603 0.6824728840457651 0.7423528273211344 0.5718624819979916
0.7837338437001595 0.6377255480202698 0.6503800884755988 0.46363615362232097
0.8392104199893674 0.6717077861533448 0.7293646715653672 0.5400243424985667
0.8099764912280701 0.6400062582892716 0.6865014099379296 0.48955910506973793
0.8523822753854333 0.6999318373173734 0.7495548400159978 0.559747075795802
0.8387696863370547 0.661558378450383 0.7299127935062472 0.5446970241522914
0.8391198086124402 0.6512378772605272 0.7293984406782675 0.5319831897242935
