model=v3_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.8165337586390218 0.611513408812486 0.6964930044153124 0.47839299057100076
0.7963512280701754 0.6057385174891563 0.6653655189823517 0.4823182404746916
0.8077869643806486 0.6006400972232807 0.6777849994949865 0.49623871510523077
0.8208196916533759 0.6620985395714482 0.6986184236369205 0.5188705295217121
0.8130620202020202 0.6115947302249127 0.6871929127461719 0.5172362807240753
0.8035071132376396 0.5547960672087288 0.6660734103632189 0.4489225325721749
0.8027778096757044 0.581324326394454 0.664133878384521 0.47479663700259334
0.8190748431685274 0.6688456138753919 0.7005405099155679 0.5362508451891334
0.8457191174906964 0.707958642536299 0.7385475602380881 0.5656314282946676
0.8473360127591707 0.6811942076840264 0.7415284491950747 0.5485665889014851
0.7880974694311537 0.5561433853599985 0.651680245935782 0.44417340256226917
0.8346441467304625 0.6393364344344078 0.7213967750553617 0.4901925723413511
0.7738602551834131 0.6026637453304479 0.6483441287984127 0.43111643451181525
0.8352589473684211 0.6320713033675789 0.7211027729697607 0.4958658315553713
0.8178374269005848 0.5674517210054605 0.6903202336703651 0.45805919611850915
0.8254828708133971 0.6310272876642667 0.711633417816425 0.4870191755337152
0.8488501541733121 0.641194235849801 0.739126045273026 0.5366534775297166
0.7790074747474748 0.5924832780077536 0.6534630624079677 0.4394382979246216
0.7315558107389686 0.5490353678726652 0.6205200947614503 0.39481898659459813
0.8471955980861244 0.6984527578632215 0.7428120870150697 0.5707336819479943
0.8176377458798512 0.5738816183494216 0.6859726383626196 0.48128348818787714
0.8009464008506114 0.5893009758789248 0.6761233235093654 0.455274595376258
0.7833793620414673 0.5730865004857756 0.6560342100718006 0.4337607097624547
0.8342778628389155 0.6034158096804564 0.7198782427734165 0.4865757858149369
0.8252809994683679 0.5928803789035206 0.7035252807783433 0.4679058113619862
0.8518909835194046 0.6962060746083062 0.7480120454695229 0.5545498825450551
0.8158148538011696 0.6105045380910208 0.6899174579239117 0.483583542141287
0.844244370015949 0.654474423443011 0.7324027918863983 0.5375568231325255
0.8296430728335992 0.5966522980452567 0.7100022258486466 0.4818934492465085
0.8333322807017544 0.6089540830266417 0.7192273677170674 0.493574867278304
