model=v3_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.6092335353535353 0.19350351664642207 0.4611151111589292 0.13723838964238325
0.6230118660287082 0.1877831539052864 0.4713489598348125 0.13721830064892024
0.5572238915470494 0.22293543436284194 0.4465976972374126 0.15887224940835412
0.39188130781499203 0.2065004611969754 0.2944964813139245 0.11927038476191991
0.571361403508772 0.28567936254834086 0.45842017126436385 0.2141837975640093
0.5124341307814992 0.24295135997453365 0.4063006374142993 0.15457801597341456
0.5001890164805954 0.2973556691746953 0.39621548830560466 0.19232353422846896
0.5753094311536416 0.28037884175786426 0.46169316204239985 0.2100436060294988
0.6041288569909623 0.3285976075828098 0.4831360805520227 0.23208297111445156
0.6497439128123339 0.28574868101028167 0.49828589012090563 0.22128065187995283
0.5266696544391282 0.2525284970041454 0.4162114477867924 0.17186891448625274
0.5899773099415204 0.2905730706319138 0.4776578564461752 0.20141544109645113
0.6117724720893142 0.3194166174864796 0.49541045134102357 0.2354654793468983
0.6575947474747474 0.2786326556997548 0.5066940760478084 0.20266132255380234
0.6815139766081871 0.35844486495932526 0.5412919597188968 0.25532569304148633
0.6266178734715577 0.39086960891183115 0.49864736606955873 0.22663353437328856
0.6027064008506113 0.3209434396293432 0.4855254341355591 0.21136389571910663
0.6895179585326954 0.2898336969367931 0.5290370232417885 0.2240168888639882
0.6395696225412015 0.33250410501523925 0.5217296124699639 0.23664637535699964
0.5806268793195108 0.38462119335056144 0.4764211600600041 0.20751290319878093
0.5878463583200425 0.2784672638622328 0.47463700389509544 0.18662215871491294
0.7021108452950559 0.38505462605275237 0.550063492703423 0.26147771462533703
0.58446110579479 0.38044243289943563 0.48539580379774827 0.221303675158002
0.6376377990430622 0.3220644639761116 0.5086520496809814 0.19850363588180145
0.6445971929824561 0.4319540098850558 0.5233651593770069 0.2432819326718354
0.604263519404572 0.4048909379030354 0.49952154870943444 0.2425825887407562
0.714959149388623 0.4035567573568597 0.5808791324255725 0.3014077877345878
0.6225428601807549 0.3945248226631998 0.5203088523394043 0.2902148154672788
0.575340903774588 0.3958496856763127 0.4847792472367735 0.26452924733001226
0.67025216374269 0.37461264717551973 0.5274962978519491 0.26092843291103607
