model=v3_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.6831197129186602 0.23323739439968727 0.5225953691185885 0.170393540328604
0.5377434981392876 0.19359218787522217 0.41920953400729344 0.136379692463699
0.6968686124401914 0.21719308005467775 0.5224313204938297 0.16694858643614696
0.6864733545986178 0.2684431756786486 0.5195568086140192 0.18633819978713786
0.7063325465178096 0.28525382488174367 0.5327685010966434 0.21862070965848637
0.7178354917597023 0.29424110579221563 0.5386560996912482 0.20874784458093162
0.636960903774588 0.2180725591744196 0.47175991963290226 0.15861218795345142
0.7043323551302498 0.24489653861037466 0.5323388835599011 0.18621010463429824
0.7249944072301967 0.27860635618414836 0.5498759378422629 0.2175612010381018
0.6866057947900053 0.3254656145097862 0.531607396328747 0.23699571561458652
0.7302142158426369 0.2712722999764617 0.5538946871405277 0.2164159475737861
0.7092894843168528 0.26843727004042645 0.542361938924763 0.20747481529847933
0.7225181180223286 0.30731434741335806 0.5512451942961452 0.23678248286078749
0.739346985645933 0.3584136798528165 0.5709040233826028 0.28118686652855385
0.635048442317916 0.3442540551349223 0.5099439418702886 0.2547057498749377
0.7334184688995216 0.3543970300833548 0.5654700201058415 0.2806557372501494
0.7057392769803296 0.3543447061295344 0.5475972526522516 0.28006950465603764
0.7148218819776715 0.3245026017186335 0.5526834189605073 0.2671252496933263
0.7307277086656034 0.3638597812062428 0.5575666447524432 0.27990120134092755
0.694433763955343 0.31096385760629214 0.5359429223672271 0.23928268600543348
0.7164901435406699 0.3995099867320165 0.559658796419201 0.3112117194165198
0.7385089686337055 0.373770419542563 0.5712006105706676 0.28834162435445804
0.7426061137692717 0.40268526066718086 0.5849439522688991 0.3299511395610231
0.7401558426368953 0.30453305301661354 0.5671736711965911 0.24430542597124685
0.7140737161084529 0.3721637617993833 0.5585205150820276 0.2942356052049621
0.712371855396066 0.4037160850670678 0.5529978654896652 0.3133945509111726
0.7362739606592238 0.3417125758190586 0.5728221078856456 0.2673216225924661
0.7435596703880915 0.39502856120686536 0.5857242896138647 0.3247398493656812
0.7496085699096225 0.41597161978459823 0.5914741758424039 0.3308767746427879
0.7484090217969165 0.3338421791553045 0.5757186172237019 0.27716994820198243
