model=v3_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.6166274428495481 0.19258570371536796 0.4691074551272609 0.1437864751328637
0.6559609463051568 0.2610589579832565 0.49986494299871653 0.18147954901120475
0.5783480489101541 0.2963978033283701 0.4401824904175104 0.18362553303715226
0.5958335140882509 0.23259239568825693 0.4690621359869001 0.1717037107457249
0.6028965443912813 0.26939784496513997 0.47159820101495786 0.17509372473910098
0.5994024880382776 0.31447419153543504 0.48633604449765205 0.21554571414288623
0.5892777033492823 0.2520047903457124 0.4742417704278569 0.18674374891308185
0.6124713450292397 0.2696696838826921 0.48725306360504467 0.20265607585788056
0.6078545986177565 0.255394825505097 0.4845649082461974 0.16857366014209532
0.6748956937799043 0.2700334671961489 0.5215163378721374 0.1938973227927863
0.6074445188729399 0.36754805735389656 0.5015232068225887 0.266318647153628
0.6464789048378522 0.3317111895400362 0.5116863402290931 0.24503514468759172
0.6906792025518341 0.3329774962353711 0.5404741174713553 0.23076071777121324
0.6228544603934077 0.3331697515038909 0.5011079555633421 0.24460846858928198
0.6172881020733653 0.33770230690716824 0.49500791003552874 0.20807283404473584
0.6355137267410952 0.3428216710592081 0.5119174702014649 0.25474470665721644
0.6495205422647528 0.4219369949532095 0.5221251922493477 0.2838726029214643
0.612293918128655 0.38421311119325735 0.5067047769231127 0.28551712903148224
0.6666728442317916 0.3780119382117517 0.5244795556477794 0.2705828798420496
0.6801701541733121 0.4456579332340436 0.5444586860836168 0.3052340969741702
0.6166186496544391 0.4385864214148698 0.5066511692144727 0.29454090154086204
0.6549866879319511 0.4195384497267384 0.5191321245538961 0.28761349430064237
0.6693440510366826 0.45704568192095524 0.5310208553548923 0.33254620667193563
0.6687635087719298 0.4058604929931339 0.527021124714261 0.31328402725927934
0.7409077724614567 0.3581889506279688 0.5758395790438072 0.2873840807872419
0.6619319723551302 0.43323152274058274 0.5169618666102179 0.3087608162002528
0.6752215523657629 0.4312999086528875 0.5349750530669152 0.30433067237166794
0.5794387985114301 0.3721485445476696 0.48078231774812763 0.24539391077367365
0.6787454120148857 0.4302030094948184 0.5412458461473008 0.32020488278099596
0.6791273471557682 0.45872533227575324 0.5426345038972602 0.34123844529023994
