model=v3_resnet50 os=16 crop=300
Train_loss Val_loss Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.7868990954636386 0.8966360432273559 0.7052444763423711 0.22266292045658578 0.531089058734753 0.16705088682888547
0.6615974255859811 0.8057456221289307 0.7149109622541201 0.24866161695869993 0.5458353798744351 0.19000270602595073
0.6129324962573048 0.7727266093929306 0.7287650505050505 0.2402352718871956 0.5606185093603188 0.18570505070102383
0.5798245069712992 0.8306580820611416 0.6536339606592239 0.2792846418955767 0.5040457279615999 0.1987389717408455
0.5489514840028614 0.7906816583553343 0.7046600637958532 0.2957606493578633 0.5422996664808438 0.2114418474247517
0.5335812983265648 0.8202066997649106 0.7170812971823498 0.27596944663435113 0.5430718378544475 0.21300149298252857
0.5147422857781455 0.892615273822355 0.6710750132908028 0.26085633155402876 0.5180163066545952 0.19486282374917352
0.5051128123921943 0.7950846622235902 0.6892546943115364 0.2604365604211941 0.5294856167213745 0.19050358839451895
0.4834321656205081 0.8229897072297017 0.6583816480595428 0.350924403891329 0.5081056583194234 0.24416510527906485
0.4742829274082739 0.7455065616669546 0.7134572461456672 0.3259830568484122 0.5572527394926453 0.24622902415237222
0.46343209193146123 0.6998623410481533 0.7364721637426901 0.33488255854305676 0.5827487494992725 0.2634814905731625
0.4507300252022195 0.7274777425723221 0.7329588304093567 0.30247965309370156 0.5729972197400574 0.22889375927291686
0.4409115716539614 0.72766692003676 0.716827336523126 0.37360841903138836 0.5691216777930816 0.24669595690132676
0.43274549365777987 0.7983834144040829 0.6892941839447103 0.29427276610928405 0.5394111855048256 0.2163421434302968
