model=v3_resnet50 os=16 crop=300
Train_loss Val_loss Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.7890608538347593 2.1918760180928323 0.5177980967570441 0.1697618287589043 0.40207188690333356 0.12318736290036424
0.6551779445763078 1.5132086661480766 0.5732988516746411 0.2279069030372911 0.45816630654375623 0.1664718856125685
0.6104709284200316 1.069681633747261 0.6084384157363105 0.21472664177697776 0.47485402404591764 0.16679581825478088
0.5797270744182246 2.4964835112558976 0.5631183732057417 0.22546511210801787 0.45255769431446713 0.15851950587191732
0.5476797861974587 1.9759388966414764 0.5889906645401383 0.2637550631322323 0.4717085696999909 0.18691939837338198
0.5225649554789842 1.7428793358893795 0.5677400106326422 0.2590137903095213 0.448447903256261 0.17320831427493513
0.505589912865441 2.2257141649495553 0.5551766932482722 0.2489262918740701 0.4396581570335409 0.1830422887223707
0.49274282218616844 2.3659325610590347 0.5260749920255183 0.2144706588654386 0.4116145649813597 0.14413513145406817
0.47986387789331014 1.6092258351677247 0.5786716214779373 0.2635440480141584 0.46459362373323626 0.18256858146056343
0.4586989893428191 1.3468149427239222 0.5897075598086124 0.2418630753676084 0.47201486074435883 0.1837037491345035
0.4506629185469325 1.9109157950596045 0.5444785114300904 0.1895146946083994 0.4331663152107955 0.13933313477839357
0.43806131085168004 1.554956705060624 0.5762603083466241 0.2168286301510346 0.45879609810093497 0.15306282289196824
0.4365401248422736 1.6277215133869012 0.5512392769803296 0.27509570732863065 0.4406228774312617 0.18035842067370778
0.42272458939948854 1.8930044750903399 0.5588958213716109 0.24924317402295074 0.449360399197123 0.17654573277145127
