model=v3plus_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.533389632936508 0.25618578220546756 0.36392562938472206 0.09603840545673799
0.6274989087301587 0.26725894219778795 0.40713127946752514 0.13554174338833
0.6418739583333334 0.25946119618866403 0.4215150724015932 0.1713430658449433
0.640824503968254 0.25332914196869794 0.4181158698914971 0.16775333266475217
0.640757242063492 0.2465063497738118 0.41712481374090177 0.13657979212499524
0.6422732142857143 0.242930678644731 0.41789868846622 0.13591680733794886
0.660556994047619 0.2509191565652879 0.4439978435065111 0.146124128493516
0.6700630456349206 0.27101487273489255 0.4590846150706023 0.1594340550442027
0.6744830853174603 0.28794575818449814 0.46724353456328427 0.20162258298750552
0.6762224702380952 0.29581197707496787 0.469908974226091 0.2068412604254921
0.6728035218253968 0.30570527673375425 0.46540672657637716 0.20984901414392776
0.6646017857142857 0.27939873771818563 0.450083324141598 0.16325598359464646
0.6893869543650794 0.2906778388729907 0.48568800866455275 0.17804835117843107
0.7269183035714286 0.33673614321705225 0.544144341773284 0.2109301814306165
0.7118356150793651 0.3004669878989286 0.5177798059379911 0.19152815727402164
0.7027877480158731 0.3121301301457133 0.505509741096597 0.19364217822120722
0.7080847718253969 0.3342807336349972 0.5152740336839325 0.20294203502412445
0.7090008432539683 0.3503401680888177 0.51989145955053 0.20504782595243867
0.7165261408730159 0.34644374309005654 0.5291894654135844 0.20953701759765567
0.7081086805555555 0.32636129845161355 0.514101512465718 0.20146401103177528
0.6976622023809523 0.31082597745204354 0.49767759396279115 0.19185183903521066
0.6875972222222222 0.3151738999667611 0.4844895984457357 0.1873231164593496
0.6871401785714286 0.30319057565054874 0.48208679907082197 0.18432657130368665
0.6849752976190476 0.30342813209877206 0.4790274672998104 0.18312637273824275
0.6751640873015873 0.28460172941660405 0.46360192995415905 0.1715974974386827
0.708271378968254 0.312684126034876 0.5131270069532643 0.1965121834001793
0.7145053571428571 0.31967624960803614 0.5220750886672763 0.20328534433977696
0.7106179563492063 0.3091287622841505 0.5157245861504905 0.19708935637146338
0.6965436011904762 0.29814996039315045 0.4946164252441934 0.18665731049243175
0.6867440972222222 0.28992638380853336 0.4801393930181949 0.17901024225954645
