model=v3plus_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.028095238095238097 0.2 0.000789342403628118 0.005619047619047619
0.028095238095238097 0.2 0.000789342403628118 0.005619047619047619
0.31364781746031745 0.37800821204743684 0.14346384461516595 0.10505351696809226
0.3097032242063492 0.20008436988066963 0.09594318072558651 0.06204872653515958
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
