model=v3plus_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.7903480170122276 0.5356980089472617 0.6452879728577129 0.39835597481472024
0.8225336097820308 0.6248265370549281 0.698912384489553 0.5165410257565496
0.8145364699627857 0.6956044697410779 0.704048949162032 0.5348976601954999
0.8333053801169591 0.6731946631293223 0.7229546652211977 0.5638956679381647
0.8271052099946837 0.6289548258949487 0.7129528383088378 0.5360306830868321
0.8417298139287613 0.6690654996694964 0.7335823700769419 0.5634918526747118
0.8467773418394471 0.6562885376283658 0.7370495645881696 0.5681290799760111
0.833050707070707 0.6541628109002111 0.7203853134360438 0.5431664295265431
0.8464711430090377 0.708042476418082 0.7445579168588092 0.5735549895284124
0.8401131206804892 0.6722114533236488 0.7299331257032952 0.5415922506951455
0.8315675491759702 0.691477386540622 0.7261315080948122 0.5444136907985017
0.8388789473684211 0.6519111472304234 0.7281420768562061 0.5567223183057987
0.8253863795853269 0.6621591594020931 0.7110698637498288 0.545137981779133
0.827651759702286 0.6806824172143316 0.7157104690046537 0.5554987783510601
0.8304685273790537 0.6491025198032374 0.7144879372951429 0.5523043999945719
0.8475588516746412 0.6999876243818491 0.7429982020684033 0.5795118443917481
0.838340404040404 0.6781534641288894 0.7286659221716617 0.5429551332131699
0.8427736416799575 0.6827395835499646 0.7363191490892006 0.5616095732426766
0.8457818394471026 0.71033074822158 0.7405394470743542 0.5772488386168884
0.822161307814992 0.6468337781669028 0.7068143736549327 0.5143425506401823
0.841346783625731 0.678445289952898 0.7341114837495591 0.5716945599001954
0.8218140776182882 0.6173355226042009 0.6997662656679686 0.5161046621626193
0.8462632961190856 0.6515860959896871 0.7353916986659778 0.5642993793600738
0.8409668261562998 0.6958839980333624 0.7341104051164963 0.5748745782108676
0.7822644657097289 0.6212631017829647 0.6678076744295739 0.4707634448224362
0.8460507283359915 0.684888700004817 0.7394136569038683 0.5776573828668768
0.8445877937267411 0.7041662000872755 0.7376848625817581 0.5770227398176458
0.8421570015948964 0.6982655643755673 0.7350594956846629 0.5755108319709072
0.8428759064327486 0.6880938761371292 0.7370486794366465 0.54584286016375
0.8376262626262626 0.6727847067521381 0.7292582428875202 0.5720890314602175
