model=v3plus_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.733556831472621 0.2211922103511386 0.5555980270957347 0.17215339318034054
0.7299645082402977 0.2997753471283156 0.560182065269675 0.23166987602464537
0.7253512280701755 0.25376035218669263 0.5564745790593394 0.19446099204348707
0.7192983838383838 0.2943465278042103 0.5564108526419098 0.23991645966709804
0.7484803721424774 0.32954984029071316 0.5873764718536474 0.2663701310633168
0.743396533758639 0.37904806463205465 0.5883884548496103 0.2901884663366482
0.7322509197235513 0.34913381399351356 0.5697528390040311 0.23291592846727852
0.7509310260499734 0.35907994600399706 0.6099589570147614 0.273287533317672
0.7211806166932483 0.3897514443698562 0.5911576724348764 0.24774467783887585
0.7425086230728336 0.37901756173009965 0.5908725521806861 0.28509159120455485
0.7655261988304094 0.3872366444442197 0.6109518609226533 0.3044803251690963
0.7504208080808081 0.3605182225932763 0.5895369022914198 0.28777974558345293
0.7481749122807018 0.4028725415344579 0.6001289862517815 0.31987714379291504
0.7559888144603935 0.37585563915705955 0.600374358266378 0.28550711462175277
0.7334032323232323 0.3056638635274233 0.5822045688713 0.24091317530342637
0.7414619989367358 0.4304379091617712 0.605985225670151 0.29952503208138354
0.7430808399787348 0.3677970514102704 0.5862978759732763 0.2809332049739894
0.7405546517809676 0.38664970794902564 0.5866284066526113 0.279006823533505
0.7685895162147793 0.43488298119907354 0.6214362209593457 0.35610456812679425
0.7593204146730462 0.40799913042076463 0.6045129741624958 0.29533533208800855
0.7571620308346624 0.4287747047814477 0.6148096298833274 0.3234712469844318
0.7717013609782031 0.44720662319136 0.6411667906778328 0.358923351768031
0.7164448910154173 0.4916561000219199 0.5971811492311224 0.3167434228674149
0.7657764699627857 0.460237308944808 0.6316796570892288 0.3611537498095246
0.7596417012227539 0.43425007702177365 0.6114929818521984 0.3232630151008099
0.7533557150451887 0.41535912000751307 0.608673099799648 0.311939719892501
0.7770321318447634 0.4449409708067818 0.634187869495807 0.345306463840817
0.7399968208399788 0.4417303897601313 0.6005882702895083 0.2958100225637305
0.7562582137161085 0.4954331739422322 0.6227945025745376 0.32695098821394203
0.7879088357256778 0.5182614892837812 0.6550387158547992 0.4056157032398506
