model=v3plus_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.8210411802232855 0.5495173949238723 0.6958976363829305 0.48578053242835534
0.806382966507177 0.6400395380631319 0.6796278397714982 0.4826671322115144
0.8322492610313663 0.592071086332055 0.7125327813052745 0.5031630698161242
0.8394496438064859 0.6485006909451745 0.7259378246713943 0.5441287920309805
0.8417670919723551 0.6854759207652256 0.7357675440624734 0.5540560490702191
0.8317665603402445 0.6242978304499616 0.714422301898411 0.5065737650175558
0.8439939606592238 0.6719754888663045 0.7336693936092143 0.5641980976672553
0.8354611695906433 0.6740459873845941 0.7212306018647522 0.5201774403415519
0.8353398298777246 0.6958152692600562 0.7260585636395168 0.5616672215359796
0.8474021158958001 0.6880979641551112 0.7407857797598857 0.5741163011020332
0.847259043062201 0.6744773438284014 0.7394691214388263 0.5638456921471685
0.8479492078681552 0.6951270011727231 0.7415365310430017 0.5774995525852221
0.8486042317916002 0.6815104015218032 0.7428434923247388 0.5758561004993906
0.8444978947368421 0.6543092436281133 0.7356997924171462 0.5449976002631495
0.8438908665603403 0.6860706360285498 0.7385691637287143 0.5722048099327646
0.8401733227006911 0.6809836634727177 0.730481129022603 0.5697617909639606
0.8532686549707602 0.6815453852899167 0.7467134399036593 0.5845620576600764
0.8488120042530569 0.6825833215903178 0.7412229268193167 0.5723505062077477
0.8432467623604466 0.6651270037162252 0.7328019585851638 0.569392934407389
0.8505994045720362 0.6856870356868322 0.7434588716922056 0.583948149358639
0.851520297713982 0.6825782630635603 0.7490421304036581 0.5793492785262013
0.8474246677299309 0.6730156150822649 0.743116972812591 0.573287564100965
0.8546170228601807 0.6753746892112428 0.7483323406260387 0.5847135440053084
0.8460398192450824 0.6522736609354506 0.7384233351711276 0.5524738794701868
0.853057990430622 0.6978549577597146 0.7490731562130988 0.5932770597525024
0.8534539606592239 0.6784138302896432 0.7478480429543638 0.5844694369855888
0.8488193407761829 0.6775003180003556 0.7435172319613027 0.5772085261826666
0.8594806804891015 0.6863159069804542 0.7564415200211481 0.594492911283666
0.8484750877192982 0.6640438092236263 0.7417847259153016 0.5737075868771727
0.8392174481658692 0.6818735933988217 0.7298148913128798 0.5766486890494334
