model=v3plus_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.8259405847953216 0.6374093025430349 0.7086653199003637 0.5222150559713944
0.829187538543328 0.6205041076392873 0.7086646239526674 0.5219240293317127
0.8344561616161617 0.6580558680706753 0.7198338804011292 0.5308338125526983
0.8337389261031366 0.6442538846889346 0.7149292971220575 0.5412845674848753
0.8309098458266879 0.6748357615884907 0.7173632890411274 0.5437817850780405
0.8377801488569909 0.6514785465651293 0.7238727708480387 0.556061455289922
0.8381979479000532 0.6539441960164684 0.7222537649633753 0.5528709266523927
0.8401954704944179 0.6740483205840485 0.7283266400974789 0.56057986661068
0.8413531632110579 0.6744229356066459 0.7287303987637067 0.5643156267834629
0.841829096225412 0.6613503941354558 0.7293899719636748 0.5534847938097288
0.8391092397660819 0.6774719229063089 0.7272353749352863 0.5629400773740559
0.8405830515683147 0.659823925179201 0.7298064982094247 0.5579748936084438
0.8379209782030834 0.6762169125977202 0.7260695423272349 0.5594315154098369
0.8397071770334928 0.6607033499074965 0.7264787437739654 0.5547159755525785
0.8465503774587985 0.6711877587301411 0.7371000055520784 0.5743707843424307
0.837142913343966 0.6323743055007397 0.7194167792968583 0.5496070620485961
0.8474162573099415 0.6776051573329148 0.739733782505529 0.5685741277670159
0.8427920042530569 0.6781596056067049 0.7353884074731107 0.5640426318620942
0.8441187347155769 0.6656647637660359 0.733136704461956 0.5677157878182387
0.840338288144604 0.6675894689024017 0.7293053234705883 0.5696571320510445
0.8414006911217438 0.649202065011261 0.7297591046499945 0.5529926462195011
0.8429492078681552 0.6527561223186816 0.7312157302956414 0.5596593965553628
0.8392078043593834 0.6662385725148648 0.7280110937342923 0.5624450703991618
0.8405068899521531 0.6643424499799772 0.7256871434543486 0.5605945594637295
0.8438219351408826 0.6663794941080385 0.7323613868949495 0.5636552806383447
0.8440823391812865 0.6749018286792815 0.7338399289060662 0.5644609248539942
0.8435806804891015 0.6627489459094459 0.7321574794527688 0.5578578102618842
0.8370903242955875 0.6727463238879907 0.7267322456005816 0.5604208491400368
0.8407292610313662 0.6652269720145746 0.728912384562706 0.5646095315017642
0.8376176501860713 0.6639516502638456 0.7245095397604573 0.5633377909180207
