model=v3plus_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.05779980158730159 0.2173977686442524 0.028811124837806807 0.023940122385021224
0.3153562003968254 0.3363507920210996 0.11303966697366086 0.09235064286381592
0.309449503968254 0.2060347842833486 0.09733601610806271 0.0672254445271053
0.30980917658730156 0.2013243954362872 0.09628019121578388 0.06335270911673609
0.3096985119047619 0.2013768693258248 0.09635447621127391 0.06346686803485664
0.3090188492063492 0.20103462230430647 0.09632855520952749 0.06343184635101966
0.307593501984127 0.20019800780843675 0.09602329388741686 0.06320008499887794
0.30867098214285715 0.20072907658129152 0.09620549620227824 0.06327616773008052
0.3097942956349206 0.200839914411112 0.09610799725392301 0.06283222044190671
0.30971532738095237 0.20001320074224704 0.09592978397109236 0.06196155216795877
0.30971884920634923 0.2000042372881356 0.09592636315125103 0.06194812725195401
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
