model=v3plus_resnet101 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.0280984126984127 0.2000020499942344 0.0007925253095610914 0.005621157211305016
0.028130654761904763 0.20002287024817744 0.0008248143523940002 0.005642341356713308
0.30979637896825396 0.20069324359867222 0.09605630018673565 0.06266347775600559
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.30946775793650794 0.20081816715820927 0.0962852625947612 0.06303636784053615
0.3078810515873016 0.19979740732914925 0.09586894634873037 0.06270870825151825
0.3079089285714286 0.19981540884101998 0.09587734339752035 0.06271487379755673
0.3078717261904762 0.19979138547108571 0.09586603897674283 0.06270660721782158
0.3097729166666667 0.2004109574743463 0.09600107292447435 0.062366273216102754
0.309718253968254 0.2 0.09592541587396448 0.061943663084060144
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
0.309718253968254 0.2 0.09592539684114387 0.061943650793650794
