model=v3plus_resnet101 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.6479105158730158 0.2284574049334739 0.4334512575598482 0.11143625734152475
0.6409055555555555 0.2548362860841191 0.41853825399579964 0.16791132880132303
0.6468604166666667 0.24231163030950859 0.4243106095447932 0.16480284028420034
0.6480988591269842 0.24056752487652155 0.42389718748675786 0.165494791012683
0.6490326884920635 0.2743751330113643 0.4262408880388439 0.18833755811252612
0.649097371031746 0.29209644555425135 0.42708089600897414 0.16448491570388515
0.6516433531746032 0.302130619650932 0.43134766985760287 0.16911490395031956
0.6629885416666667 0.29881343616070666 0.44729553072274775 0.17348639446071776
0.6663242063492063 0.2817591270843501 0.4503505217099524 0.16919063643878526
0.6914921130952381 0.30508341110982756 0.48722365641383886 0.19152445098527482
0.7023440476190477 0.3075162296181202 0.5028301397609316 0.19637443879715324
0.6960375992063492 0.31052451493199706 0.49352504095816113 0.19617926603221333
0.6815930555555556 0.3081086918000088 0.47179430815631995 0.19131788390605708
0.6715849206349206 0.3059462912149994 0.4573765957517199 0.18606956574767153
0.6701274305555556 0.2986941538301264 0.4549435295241616 0.18268649734516199
0.6792307043650794 0.300211249644192 0.46840319154655885 0.18611217108182196
0.683681001984127 0.2934170786718771 0.4749303245537207 0.18351956259108623
0.6810624007936508 0.30537638940783085 0.4714105251662381 0.1885732362572754
0.6822455357142857 0.3189149586095055 0.4739649598187343 0.1932779206900129
0.669085615079365 0.3001674130144064 0.45518564747381735 0.17759235576907298
0.6714496031746032 0.29058263262053263 0.4578342702093531 0.17500164744261235
0.6804713293650794 0.2892948893189769 0.4711472215144635 0.17740032344369236
0.6702601190476191 0.2925593699753562 0.45628275518316863 0.1760732584006032
0.6691168650793651 0.285184255186956 0.45420521272704184 0.17193380993304289
0.6638256944444444 0.28265821106539335 0.4466934069266759 0.16819706736643694
0.6799646825396826 0.298205234561097 0.4703916247424772 0.18206906958027905
0.6877830357142857 0.30605720027483196 0.4824347342226036 0.18781714909946315
0.6923809523809524 0.3020849015964097 0.4891822861806363 0.1875567689019185
0.6910644841269842 0.29853449540168453 0.4869967980679184 0.18576825884984713
0.6850763392857143 0.2997962236780422 0.4784776823184457 0.18381716068774603
