model=v3plus_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.7183142849548113 0.24062011444252784 0.5445191634154126 0.1853664306289278
0.730038192450824 0.255131007439226 0.5445384225240012 0.20454049124902415
0.7323499627857523 0.25569067811489715 0.5505407352282323 0.2052142615294437
0.7188277192982456 0.22385693812073137 0.5390391438462606 0.17436968065749756
0.7170541095162147 0.2564617489974465 0.5477480746781852 0.199726487053861
0.7149355130249867 0.3159741329177007 0.5484844224425758 0.2404638333512041
0.7199450824029772 0.31665056340918635 0.5475980137799702 0.25937732426005555
0.7310672727272727 0.23359860396421214 0.5486247767389798 0.18543761805357317
0.7310155874534822 0.267777390520963 0.5589494984109756 0.20331422416251202
0.7221598830409357 0.23548839785032513 0.5476867571581076 0.182365741345914
0.7290060606060607 0.30231327630522564 0.5679790089208699 0.23278708507362925
0.7278893248272196 0.28301157021448436 0.5670341657860862 0.21579887040026957
0.744223668261563 0.30275912827317664 0.5771274247656217 0.24331692319626727
0.7520727060074428 0.32307393040116034 0.5929113462469738 0.26290423879390645
0.7290788038277511 0.2940707740299803 0.5698155747716016 0.23145799006229772
0.7441280701754386 0.29996355759569676 0.5795066711814728 0.24048787812522618
0.7457845507708666 0.3172410558390832 0.5987616527834845 0.24937888797211227
0.7227653907496012 0.3625701113166948 0.5760648648530733 0.2608511429920463
0.756658245614035 0.383145614551635 0.6027954101201656 0.30187632810436377
0.7516488569909623 0.36768221785469146 0.6008678887855479 0.2927323696518962
0.7500005847953216 0.36694995488434246 0.5923351336438532 0.2997391202819328
0.7621700797448165 0.36868402772018566 0.6133881073921337 0.27617002821618
0.7438569590643275 0.34950962454334267 0.5982044443613541 0.2738116685732557
0.7538449335459861 0.40502368381213444 0.6057279827612272 0.3101216426510724
0.7583777565124934 0.41131038576256446 0.6068442530160091 0.32723705169223266
0.7529928548644338 0.4076743569894045 0.6057516441411342 0.32302517805835
0.7309871238702818 0.3841648788487341 0.5827994443672807 0.26805874561058046
0.7470332908027645 0.4451459560483868 0.6109486296427755 0.3035501123146139
0.7490091759702286 0.39939194119713123 0.5944495690423115 0.3012732323092155
0.7372060712387029 0.3929811041102127 0.5943965356107568 0.3064595218580444
