model=v3_resnet50 os=16 crop=300
Train_loss Val_loss Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.43019218503674117 0.5263246096500004 0.8120246145667198 0.6325637162234172 0.6951299733633101 0.4957583077800251
0.3063706222011323 0.6174521401865791 0.817693971291866 0.5604944893729266 0.6867021722170127 0.4833620124412447
0.27155392406881873 0.5859241676694564 0.8197702817650186 0.6203697337201443 0.6966866831335483 0.49731823613131826
0.24079664702502365 0.5537313475977373 0.8157064433811803 0.6315471579510382 0.6905886709285467 0.508661693561502
0.22431729327502273 0.5896050853811148 0.8171822966507177 0.6475633413069697 0.7038289530519778 0.48574448506421647
0.21323545651177606 0.6131414107068349 0.8110713237639553 0.6358431144963058 0.6929953175053984 0.49956330789934983
0.20364474957014583 0.573931728041809 0.8255145986177566 0.5483613975738549 0.7045990730255325 0.44540602715196814
0.2005746098086085 0.4770555431094333 0.8449407442849548 0.6664754511198191 0.734793876303558 0.5485504272172486
0.1896163256103294 0.9514580927220465 0.7598280063795854 0.6228956787686664 0.6358238138713139 0.4761231509731336
0.18724177408297937 0.5274019231664315 0.8460893035619351 0.6703402114959367 0.7396625258346347 0.5502898278594371
0.18436968087395278 0.5847265917722505 0.847353418394471 0.6571166307443224 0.7394878548502455 0.5381523815854439
0.17931328368392976 0.6258638451970716 0.8527744816586922 0.6886055699532384 0.7492705221064248 0.5728469757391045
0.17306219956988672 0.5809426305971983 0.8495013397129186 0.6730192217704983 0.7442430924223123 0.5627142294291755
0.17419524500522607 0.6313911670435021 0.8308132376395534 0.5967029177725975 0.7140427421296005 0.4813175414188924
0.16863708381402745 0.5577366629060898 0.8502919723551302 0.6412862277898604 0.7401359892741114 0.5547052368826134
0.16537936951029308 0.5123099878657865 0.861602158426369 0.6799633691406649 0.758236646701822 0.5744561965576075
0.16061249805243352 0.5651294356994047 0.8499332801701223 0.6114124615685043 0.7408355621403043 0.5094939929028298
0.16037175529250783 0.5160268267033664 0.8508954704944178 0.6465342618434383 0.7475979645568572 0.5186098099940747
0.15955810019112793 0.5437027282785368 0.8525808293460925 0.6683655302913448 0.746956506619357 0.5462145448045449
0.15479696938139498 0.5453707471717405 0.8462300053163211 0.5840457437421799 0.7341802317085865 0.4917265398672299
0.155462876283535 0.5497063365942649 0.8523472301967039 0.629170305507634 0.7447083755972441 0.5388686392425619
0.1519563273551589 0.5248212200084715 0.8514598617756512 0.6056519058599829 0.7419324601987721 0.5115870194047002
0.15102665482406377 0.5478913355192155 0.8560571929824562 0.6616770383918659 0.7482827565403297 0.5576059262219468
0.14790236036446835 0.5882048844893015 0.8488234875066454 0.6256545953535234 0.7403272712687194 0.523604636513341
0.1447700071444991 0.5040938253905481 0.8568106751727804 0.6370030636792604 0.7516879569108885 0.5434974034079837
0.14522247462776286 0.5182826455028458 0.8565534183944711 0.6493631175818491 0.7522852234172787 0.5511929045308709
0.14144261923480286 0.5866967355192617 0.8467055183413078 0.5867628963303537 0.7343919883451019 0.4986563193196483
0.14113249685449564 0.5443156517985213 0.84734673046252 0.6197792258186016 0.7390591581024825 0.5254937971932621
0.14086928420421566 0.5548517970467797 0.8431477192982456 0.6139639372289271 0.7322187008913594 0.5203097147081572
0.1408793202599461 0.5448617695169594 0.849877086656034 0.6160933479185976 0.7415419547309442 0.5120797725566695
