model=v3plus_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.8014672727272727 0.6417423862052062 0.6802721796868524 0.47880856249677667
0.8303634449760765 0.6302300861229045 0.7097356638205047 0.5393803105956095
0.833687389686337 0.670940909532901 0.7224555691802599 0.5637802160433095
0.8323962041467304 0.6528314408714381 0.7183662472695485 0.5533761312829809
0.8402483359914938 0.6716021483927275 0.7292551364040586 0.5699951226613084
0.8400392769803297 0.6718835305728641 0.7315831533065532 0.5693484682183816
0.8320660925039872 0.6817962311034537 0.719167947770991 0.5696882780728073
0.8440977352472089 0.6702228489908714 0.7334089112014931 0.571573793607518
0.8428475704412547 0.6906909818593107 0.7344636264737082 0.5850674543068474
0.8379585114300904 0.6777588385051789 0.7253054378586512 0.5664570181657775
0.8465644869750133 0.6829721296447913 0.7381043050946045 0.5767393994107073
0.8461821477937267 0.6856695667374374 0.7404085569320606 0.5826223979258908
0.8453771185539607 0.6729354294943173 0.7361046585306604 0.5793999348234017
0.8442575757575758 0.6847247086180492 0.7356646302905498 0.583990178970435
0.839296129718235 0.6760377652904991 0.7281736333438983 0.5679086615320371
0.8419189154704945 0.6853562787876136 0.732632566315473 0.573648809053234
0.8397013290802765 0.6821127881062475 0.7299703001945292 0.5703395808064864
0.8462569059011165 0.6889808929430252 0.7409642071114703 0.5584652627843035
0.8444792344497608 0.673791730157362 0.7356155534075939 0.5731668641516651
0.8448042955874535 0.6900285798361158 0.7381615420580994 0.5834733456129025
0.8431551515151515 0.664668095717711 0.7329604296104084 0.5732919259705525
0.8419108133971291 0.6743096669056748 0.7326560402088117 0.5722667367090689
0.8397037001594896 0.6684549183866483 0.7295177517410483 0.5736221499405408
0.8465566081871345 0.6746942381944713 0.7391156301270607 0.5783921673454717
0.8410339606592239 0.6620445436285561 0.7301825060795385 0.5728226797240098
0.8436556937799043 0.6554529669704565 0.7342065932209777 0.563516909908801
0.840004221158958 0.6663425861075463 0.7273229947826708 0.5701900669617322
0.8411418181818182 0.6619202399914877 0.7277904898452168 0.5718353274944116
0.8429405422647528 0.6807640798247624 0.7352193356051113 0.5749399467719064
0.8458142583732058 0.6484748130024056 0.73799244520844 0.5644317190928266
