model=v3plus_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.8225512812333865 0.6236436215310536 0.7043181577091163 0.5298249799851008
0.8293365443912812 0.6764198403153693 0.7216040623183954 0.5505807996798088
0.8380977777777778 0.6683961236550301 0.7294405492310856 0.5598305151447831
0.8332126103136629 0.6664583476598797 0.7216152965660125 0.5593714824876863
0.8372434981392877 0.6797113333777601 0.7284483584687854 0.5644495314195578
0.8233786390217969 0.662382731996657 0.7108799145017819 0.5434741531663307
0.8290391068580543 0.6714294843865427 0.7172504117569278 0.5610563052468438
0.8317020202020202 0.6862760042927548 0.7207271454244899 0.5499623181096797
0.8366333439659756 0.6803496932683016 0.7281874093528893 0.5734024526732374
0.8327913131313132 0.6780856250272929 0.7220088496084012 0.5672008794134297
0.8381585007974481 0.6767334793682765 0.7287165977372756 0.5732498644249464
0.8330497713981925 0.6976835924346729 0.7247119379180452 0.5756737786838962
0.8396690164805954 0.6730247653124181 0.7287660831352152 0.5652047016474403
0.8357455183413078 0.6775068091549903 0.7249752610430757 0.5733349091031558
0.8355295268474215 0.6890939300324542 0.7261457061135912 0.5753079758848986
0.8306298139287613 0.6783697117884363 0.7183035795921139 0.5594241517647617
0.8408120148856991 0.6708879248913036 0.7307105452645892 0.575094355846943
0.8400758532695375 0.6902543896424395 0.7318843933698155 0.5786135251075614
0.8391822860180755 0.6718702506771468 0.7294831519038981 0.5719375324314667
0.8384923444976077 0.681877211090001 0.7291115459179367 0.5763372642936823
0.8372886018075492 0.6763512467345358 0.7258394665375636 0.5686383972806139
0.8409750983519405 0.6730978836247162 0.731923392007281 0.575518912324944
0.8324825093035619 0.6766413240215307 0.72060335754732 0.5701497478536223
0.8358133227006911 0.6836401297203315 0.7268907696448712 0.5779893202193291
0.8316693354598618 0.6647605712933183 0.7156242002050469 0.5657322869546165
0.8402280063795853 0.6822062805816586 0.7322286599831068 0.5768489127237036
0.8368756937799043 0.6788793196619269 0.7266786325795773 0.5745384717190402
0.8408681977671452 0.6748138482435023 0.7307410341074029 0.5783423159415618
0.8402311323763956 0.6730386751895514 0.7303112059124409 0.5714831551145104
0.8382344178628389 0.6695468078796954 0.7265542600753677 0.574086962709008
