model=v3_resnet50 os=16 crop=300
Train_loss Val_loss Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.4368127975906108 0.5992684630492261 0.8125068793195109 0.5514314382489276 0.6894729353705562 0.44511857829726903
0.31169771405624086 0.5583680030953793 0.8313008080808081 0.6490092851360536 0.7203503262451187 0.5112727336911026
0.27531769651917054 0.6234458879432605 0.8133535778841042 0.6445210332433657 0.7013832911198503 0.5071333515344175
0.25263983490102343 0.6035380932779713 0.8189955661881978 0.633593499635032 0.7034213932165292 0.501581866015049
0.23813330426730578 0.5992182370644944 0.8330832323232323 0.6266818402783128 0.7223330541837872 0.5045187519636538
0.22864907365968012 0.5698850811779044 0.8377796278575226 0.6196818875120437 0.7284225524792314 0.5064871679618077
0.2182378221066091 0.53207814596764 0.8393535034556088 0.6215847066422454 0.7304650073025247 0.5129569401521307
0.20360548900852132 0.6074739504918343 0.8383505369484316 0.63116229137422 0.7294102023293044 0.5192009964450072
0.19759042186485343 0.570371727252962 0.8442689739500265 0.6268488627046521 0.7343146381681306 0.514214182755183
0.19593173774911637 0.5992093607783318 0.8498736523125997 0.646155094129561 0.742647768266138 0.5416461915052649
0.18757649699785708 0.7516478137433074 0.8408340457203615 0.623649214206608 0.72986705650146 0.5145215704774319
0.186224199928379 0.5583197788143431 0.8450486337054758 0.6741404791678075 0.737244314291582 0.5559001334782306
0.18283470446966757 0.5347076809417656 0.8410310579479 0.6062370600380901 0.7295406143546116 0.49912324571842337
0.17807635404985503 0.5844750825514775 0.8418520893141945 0.613669007289946 0.7300250200313856 0.4937940069952374
0.17622383100010613 0.5841531429923218 0.8367072195640617 0.6066029575793571 0.7244020510718646 0.4899628782642697
0.16846113562747111 0.54064043622663 0.8474630196703881 0.6234368716249666 0.7401566426853425 0.5237959790969909
0.17083047743450688 0.5076074645719455 0.8461397235513025 0.6161771320765744 0.7388832238564614 0.5115281400536366
0.16396171814321575 0.4899499240039869 0.8448481605528974 0.6512514314305249 0.7392264641845165 0.5265606031898568
0.16334767151601015 0.5512265532298852 0.8385627963849016 0.6292574033743814 0.7275500697931819 0.5177638736400513
0.16355034749263936 0.5632818369372599 0.8422806592238171 0.6434293049070995 0.7350605519861213 0.5273553699085011
0.15990497955056718 0.5399101489714084 0.8426281446039341 0.6216319503443127 0.7348835526563489 0.5116603629742861
0.1568595640906971 0.587535462136032 0.846770505050505 0.601302527322802 0.737168637726402 0.5025463735635464
0.15267713047171358 0.5577344931662083 0.8430378522062733 0.6160889934059717 0.7350543033425727 0.5022912772939309
0.1529212960773221 0.5344951106164292 0.8477824455077086 0.6297499163872541 0.7410760257916662 0.5201097599052564
0.15081162071320842 0.5787645284768962 0.8428076767676768 0.6045807490739575 0.7333437773067052 0.4969392245670381
0.15086718706298086 0.530287147051733 0.8468742158426369 0.6321069080740825 0.7402795996217922 0.5249689571727217
0.1473621419560187 0.5523629698134561 0.8444687719298246 0.6174037961872268 0.7360871345619957 0.5007740085846869
0.14705081456031682 0.5757731621843258 0.8451529611908559 0.6100529651447363 0.7362948354642719 0.49882626379659034
0.14588880824902994 0.5648132257291493 0.8460004997341839 0.6399276920320397 0.7383404910512765 0.5284067450525601
0.1443098822709308 0.5544250241573189 0.8462411057947901 0.6214968245932534 0.7378904244186524 0.5138395282808806
