model=v3_resnet50 os=16 crop=300
Train_loss Val_loss Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.4521154401024509 0.6540485303706796 0.796527134502924 0.5362692564337216 0.6620096755452533 0.42699180990184243
0.32409518161083556 0.5466975766511364 0.8197600850611377 0.6079936480999596 0.7013645641501086 0.49282053433695966
0.2892239912859917 0.5678870218969484 0.8316658054226476 0.656735129103327 0.7189888967398502 0.5177739699506657
0.2635470602985199 0.6343153485644409 0.8289889526847422 0.5969317184408544 0.7128417007841803 0.47908818804660097
0.24480525965685718 0.6527014200980882 0.8268205741626794 0.5834469664320144 0.7075953652170093 0.45984317630134663
0.2377095849805911 0.6542584234635338 0.7990703987240829 0.5933322478152662 0.6748937902401074 0.43891772734107276
0.2284950027337921 0.6170183202351323 0.8389776608187135 0.6683221022888519 0.732740392981839 0.5258659296769689
0.21685304683693707 0.5634205231571016 0.8256654332801702 0.6364738173680412 0.7139921420301554 0.48722778442486997
0.20955624715676868 0.598315121193651 0.8355321212121212 0.662321892576846 0.7262030145569707 0.5207053107914958
0.20230414855314965 0.5644516902798005 0.8365206166932483 0.6413003138725802 0.7268013826461754 0.5051725492204127
0.20009460461100922 0.5595789847483161 0.8313066135034556 0.6386322895026018 0.7228330539844423 0.507873005068033
0.18969924887929118 0.6183246870361666 0.8332554704944178 0.592527848254343 0.7210849442911788 0.4690041415221964
0.19249006261581186 0.558432676665883 0.8302748538011696 0.6053823472315022 0.7178140098553782 0.4837930437195977
0.1891062320971799 0.5634191299838419 0.8355913769271665 0.6044220366322327 0.7243831459138389 0.486214770233332
0.18410247673193206 0.6163483137506565 0.8352363530037215 0.6307161090288997 0.7256599137995529 0.4987936074625967
0.1813108717983182 0.5671122279444724 0.8344511323763956 0.6042396307047136 0.7239078438896356 0.4832688066511642
0.1769545677014098 0.6246783032672096 0.8362823498139288 0.6319864144081618 0.7274716276692104 0.5069516813962781
0.1723487103519825 0.6367305491603058 0.8349136629452419 0.5979410050565502 0.7235922102217853 0.48269515916021594
0.17081572447535642 0.5774861751621916 0.8405237107921318 0.6411581463671536 0.7317773731161308 0.5255041649049171
0.16847680493536507 0.61024010181427 0.8386362041467305 0.655175582083381 0.7309347646058729 0.5191370193077341
0.16491069095967814 0.6112824340016787 0.8370017224880383 0.6457846683392546 0.7278088206073082 0.5180156711133072
0.16348005052908368 0.5935936550830156 0.8397845614035088 0.6053940185202702 0.7301637805520963 0.5016551034196769
0.1645334434225737 0.6341914579215395 0.8313676767676768 0.6095953717320534 0.7184806545575348 0.49261420397997663
0.16100360178257977 0.6300694998495906 0.8341591068580543 0.6254252641452093 0.7234894704955954 0.5020506304048405
0.15992160077212528 0.6204630341238648 0.8394608612440191 0.6300438566029108 0.7300960607550911 0.5083225157857106
0.15670774713500282 0.6074792174551323 0.8358419245082404 0.6229676179502569 0.7256295929145922 0.5011065454789977
0.1573819092523962 0.6288283869396639 0.8360326741095162 0.6085973984877487 0.7245706150757222 0.49883920012111066
0.1564103936946082 0.5928944817651775 0.8404664114832536 0.6283608361207393 0.7318594413515945 0.5125260615392805
0.1548738351574934 0.6292695126403834 0.8385117703349282 0.6221947450374371 0.7287231607581918 0.5011237066486699
0.15108851177399898 0.596529150566527 0.840561605528974 0.618452166730088 0.7310934050251713 0.5034499897496857
