model=v3_resnet50 os=16 crop=300
Train_loss Val_loss Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.4282982984862452 0.5789741492396547 0.8175244444444445 0.5581882523645069 0.6865237506232533 0.47567649394365064
0.3131363604429403 0.5955169900455548 0.8107311749069643 0.6327422755958271 0.6862115967083198 0.47008742833221895
0.2737933370009993 0.6267758039828702 0.8403257841573631 0.6382552991879749 0.727276401721397 0.5205680460245512
0.24602797104990456 0.5691979548517074 0.8270350026581605 0.6904507117712967 0.7139279098103034 0.5365530541819432
0.2320355153849768 0.5551842368627322 0.8340285486443381 0.6993406255878912 0.7246110357605191 0.5322614525115424
0.22054418951813526 0.6328488849387824 0.8411013397129187 0.6757628359448398 0.7289486590415151 0.5479947186911797
0.21264583697513226 0.6500578331583329 0.8379635725677831 0.7052138903379145 0.7290536695400075 0.5648202362810897
0.21085020139925614 0.5516851776428805 0.8438214035087719 0.6793114579290386 0.7347650742517093 0.5643210895617855
0.19890882354293435 0.5595014661209274 0.8490139606592239 0.7054124996686636 0.7455283411132843 0.5646887855674497
0.19471619150446426 0.585224463483532 0.8498133120680489 0.6729406895384971 0.7427580406958719 0.5669887339537326
0.18872123199638074 0.6143269395839622 0.841230451887294 0.6849988031307954 0.7329743772162178 0.5626487860735209
0.18114713349677292 0.6005278612764282 0.8506324508240297 0.6794369731765455 0.7441556578696222 0.5716296832954223
0.17655546485378185 0.5680849748656495 0.8475280063795854 0.70430574458237 0.7430082501636687 0.5771313475688296
0.17426016633790867 0.6747628311903877 0.8409427006911218 0.677914572083966 0.7306400556978424 0.5550304559833865
0.17334841889654995 0.611428783680419 0.8496482190324296 0.6876467057717042 0.7441590096146956 0.5760625410750517
0.16353963869563282 0.6526598716510161 0.8494929505582137 0.6988527793341982 0.7451120290692772 0.5761318980594244
0.1651008924651664 0.598327521519124 0.8534809675704412 0.6852941713347037 0.7486460582493274 0.5823600001952004
0.16184344966013003 0.6491791140999048 0.8493659436469962 0.6625431043685407 0.7410247397666007 0.5626958552267114
0.16420820707864525 0.6968643950824519 0.8468077830940989 0.6679326890063123 0.7380318360787466 0.57021830657568
0.1604079780112098 0.5820524546083148 0.8518878149920255 0.6893590232916872 0.7480491256295584 0.5587296856227527
0.1563853551974695 0.6244834996759892 0.8507876236044657 0.6838314145660219 0.7435552670502376 0.5676678134063889
0.15445049437021735 0.6251503396637113 0.847093163211058 0.682387558694518 0.7401397144886416 0.5713580625716833
0.1503645234596568 0.5709342716531899 0.8547393088782562 0.6877431920553301 0.7512497888233959 0.5816884235017238
0.15061226159380078 0.6152058618839915 0.8530468261562998 0.684231343378599 0.7484640914001203 0.5833912605133338
0.1470140492547403 0.6182426916051457 0.854714173312068 0.6855504086152276 0.7506835585306164 0.5825814443996307
0.14746188036689484 0.5758213519140054 0.8545195321637427 0.6998272548397869 0.7530852902731386 0.5852907510467259
0.14606971967733332 0.6189710103999112 0.8548463370547581 0.6876008848272535 0.7510748290142524 0.5852559091473287
0.14754756977227068 0.6325640656793391 0.8530316852737906 0.6864263654570283 0.7486934391902005 0.582114349187024
0.14386012007384819 0.6312428008736545 0.8528736097820309 0.6907267352166843 0.7496166542254523 0.585730677895441
0.1443134644626551 0.5962551072353625 0.8537296438064859 0.6911266648984701 0.7497991536435195 0.5852961993108065
