model=v3_resnet101 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.7229783200425306 0.5141231386683555 0.5851389540307734 0.3663380554573215
0.6369784688995215 0.46193731507758423 0.5318097893983983 0.3320528618580754
0.7767950877192983 0.5676794143319852 0.6540408950125483 0.4027145503518889
0.6501051355661882 0.5647741703311911 0.5551038299166456 0.4043434460739012
0.663301956406167 0.5283075710985493 0.5540249527600486 0.3591531577364737
0.8257128442317916 0.613318580872203 0.7039515209045766 0.4862449145002335
0.7141547368421053 0.5434761710560188 0.5723300827503741 0.36568048006626186
0.6962872514619883 0.5269832939638689 0.5765332371505956 0.39443037265566283
0.7985615311004785 0.5873939947164596 0.6636963013307428 0.44835703471959043
0.7959990217969165 0.57453367437106 0.6578533080475127 0.4749515306910112
0.7946817969165337 0.529159567456509 0.6540289732734729 0.44054438624903347
0.7029500691121744 0.5855716513461879 0.5903116292506342 0.41511388827004686
0.843869750132908 0.6827802343101169 0.7395429925226568 0.5258061728860972
0.798095225943647 0.5738180291239944 0.6592910501333419 0.4406193358034072
0.7826550345560872 0.6053635597846635 0.6578884838876329 0.4337568040379447
0.7809893673577885 0.557407953115166 0.644407278418107 0.4395337762120142
0.752595172780436 0.5639139361795616 0.6185583219199787 0.40953956435442035
0.770017384370016 0.6089265667467904 0.634163277330047 0.44218790325970286
0.7664155555555555 0.5597178475336104 0.637450962875512 0.4015986414380483
0.8060490696438065 0.5843111067049365 0.6737136273247242 0.4474080924634199
0.7749722488038278 0.57070896289583 0.6236493339431431 0.47888432362484634
0.7944377139819245 0.5542568674280606 0.6526161633309937 0.450048506936157
0.7013079000531632 0.563389133978651 0.581567969189938 0.34586752105288826
0.6544980754917598 0.4677970128392756 0.5481876934045055 0.3337545285674956
0.856204572036151 0.6350775793663813 0.7488575388918433 0.5367205945767722
0.8203136310473153 0.6627738032044811 0.7050057053103345 0.5350477907411542
0.7211609994683679 0.5192908076214876 0.6075647415546233 0.3706866043702293
0.7589913981924509 0.5583053543962005 0.617007565824564 0.41639648764223086
0.7976295374800638 0.6484896248418893 0.6720401413156493 0.48519956106743406
0.8149261350345561 0.6378206796831204 0.6940724493168751 0.5123772691069365
