model=v3_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.6256969696969698 0.4490352758797224 0.5191776559889022 0.3122447947809332
0.6372557894736842 0.4838079233104804 0.5405106732332727 0.316162736686095
0.7351656246677299 0.4502556338158321 0.5863614385304001 0.2911998272991256
0.7651382668793195 0.5548155481795857 0.6185757230239212 0.37601968666254
0.7711470600744285 0.5288153175590183 0.6239435604228575 0.40578719489045456
0.8302267198298777 0.5674883604168631 0.7174024243625694 0.4565344469072791
0.7866535991493886 0.6079521275997581 0.6503242106414229 0.45952035017954107
0.814010451887294 0.6032009287956716 0.6873649208555345 0.4631108983271181
0.815787889420521 0.67530264875463 0.7057663010123314 0.4924949954713018
0.769521403508772 0.5995324477048931 0.635879265053736 0.39542306814489997
0.7858705688463583 0.5817170683138024 0.6424999333639237 0.4699327844361882
0.7175370972886762 0.6012298778722318 0.6129041491831771 0.4459255085397587
0.8364885486443381 0.6180536557163574 0.7164330547726306 0.49287578869777726
0.7312972780435938 0.5539782564643433 0.6072167776353651 0.41009419906712913
0.8388750026581605 0.6633188118970138 0.7282787624412281 0.5433655653661882
0.8258218394471026 0.6675950132097012 0.7197204469925509 0.5475377473940272
0.7887801382243488 0.6058762680787297 0.6621187094931587 0.4670259651209277
0.8247384688995215 0.5940767436725817 0.7073057837156486 0.47741645376461106
0.8368497182349814 0.5577477267114066 0.7236796440275373 0.4578521941765091
0.834575778841042 0.6573110873612792 0.7210641374256087 0.5394235596756292
0.8276457628920787 0.6139623408562552 0.7092722289296742 0.5164827987648035
0.8401383838383838 0.6127635508221081 0.7275038329136035 0.5209742406367309
0.8274465178096757 0.5945364057235744 0.710608988074267 0.5016766689538467
0.8231617437533227 0.5723991955660858 0.703932519662293 0.4594909315689575
0.8246933333333333 0.6624651043097627 0.7121784087091761 0.5221045477977337
0.7959516852737906 0.5164281949977967 0.6541697874818317 0.43658710742671714
0.8289661775651249 0.5810849760967155 0.7106584505406878 0.46992184651880137
0.8221982137161085 0.5869506918482377 0.7040473152977216 0.4625557917557093
0.8012238490164806 0.5394607605561957 0.6781024226172682 0.4234317852770622
0.8322214354066986 0.6324655318611522 0.7236697026080745 0.5231943256915645
