model=v3_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.58379336523126 0.17927111829903578 0.4599855366570433 0.13440417526076012
0.5594742902711324 0.21215293001294203 0.4179827123430714 0.13195768994298
0.5469416267942584 0.24540725996736504 0.43400714115811195 0.17566268013416098
0.6114912280701754 0.32233249140486 0.4892911971822596 0.20979792325791102
0.7350130249867092 0.3465506463150934 0.5622655433313958 0.25073586676022147
0.7123004359383307 0.329606499083037 0.5503030353876569 0.2373985661645425
0.5971559595959596 0.2842064364902207 0.4838045743621993 0.21891854961561863
0.6190107814992025 0.25706665763128145 0.4873932345435012 0.18074349495664085
0.6400639872408294 0.23894472124460775 0.5015623828879932 0.16846239054925705
0.7339752897395002 0.37469268887926227 0.5643405538009768 0.2850922481219906
0.6217858266879319 0.3631591546126185 0.5112754272080561 0.2651211358774368
0.6962654439128123 0.36827784541382247 0.5394779520702979 0.27968019715195186
0.7295831578947368 0.3942092563920976 0.5682641367287601 0.288134247636248
0.7095611430090377 0.35330182176330127 0.5607681872112512 0.2782003605108669
0.7412124508240298 0.42246504430702814 0.5924916102475553 0.3471619155938583
0.6859755449229133 0.4451801887824757 0.5482318765964173 0.3475702890687426
0.7328751089845826 0.37015860738281786 0.5729510361599184 0.2793515872381124
0.7281583519404572 0.39357546109574143 0.5799097801126898 0.30625399833956124
0.6400173312068049 0.39979924077926854 0.528662481820325 0.2848343050339828
0.7230856990962254 0.41766269934144207 0.586497063046387 0.31108366085398215
0.7430116640085062 0.4363594759191507 0.5961412711934497 0.3553820234308423
0.7136518660287081 0.46695612835620737 0.5762027878048149 0.3539579041123919
0.6802453801169591 0.4050206207700373 0.5341996054491106 0.3183095687522902
0.7262910579479 0.37611428964523275 0.5787219019669211 0.3025253257448538
0.6275050079744816 0.41501189602201877 0.5156132454089505 0.28009678055626447
0.7257860606060607 0.40860282996369857 0.5769435513997124 0.3249829111220706
0.7574210419989368 0.437019239286008 0.6122924339739628 0.3529257801269989
0.738100606060606 0.40078113098183293 0.5892097838257856 0.31440963231009916
0.703069245082403 0.4199786653717292 0.5637795380478471 0.3258486420850528
0.7392259117490696 0.45984840284335465 0.5915998266445347 0.3408628145221157
