model=v3_resnet101 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.6477775013290803 0.21976302572233639 0.5019725925973274 0.1563495021445058
0.48079336523126 0.20500516935608237 0.3743301413578681 0.14190096488451862
0.49907762892078683 0.19054330446196702 0.39277649353677835 0.12385902321055926
0.5891200425305688 0.2272087726494072 0.4626100879894208 0.17586383633005673
0.5974015736310473 0.2728294968633557 0.47923080363683673 0.19935397095190865
0.6855743434343434 0.29238793875321945 0.5220795112723612 0.2275024261149284
0.5475987028176502 0.2466463896408011 0.447360177474626 0.17156145231301745
0.6393624880382776 0.2823092594585825 0.49455574441962186 0.20808054285564545
0.6643329399255715 0.3063594919331966 0.5256590969874195 0.22268914729315847
0.5965182562466773 0.31807477375477444 0.486056034162987 0.2098219154598631
0.6903918766613504 0.41788264557186033 0.5473828320210777 0.3012610427751936
0.7152362892078682 0.3500128725309553 0.5594947287309366 0.2808724757157693
0.5876230515683147 0.3061228183839657 0.47745533056734113 0.20116779022016396
0.7244748644338118 0.350444301078207 0.5685671109167109 0.2707802817326888
0.6806032642211589 0.3235362131043123 0.5364910124642597 0.2342122277514136
0.6582775544922913 0.4414171548853513 0.5288120337531136 0.303409800735766
0.6810169112174376 0.30148335816160093 0.5287967782176688 0.22833689778829247
0.7125511430090378 0.44674170147399667 0.570845991265396 0.3446411918710553
0.6049884742158427 0.3847926654634172 0.4997063221125397 0.2685781567193389
0.6775001382243487 0.42481670152819184 0.5438397966803116 0.3170790960493005
0.7089986071238703 0.3077866743099059 0.5519533251576065 0.23977625867527552
0.6038771398192451 0.391224159381818 0.4949804311869521 0.2697249781578439
0.7333597767145136 0.3813427832605396 0.5790338511007053 0.2801045930061116
0.7085880808080808 0.4624717615150565 0.5640441034295978 0.3241396811419268
0.7563300265816055 0.443947063326898 0.5968802418889987 0.3346755750956305
0.6719947900053164 0.42892540721435773 0.5466804646616691 0.31556663453947825
0.7338270600744285 0.4568933342821073 0.5896041812625749 0.361314545069136
0.6983019883040935 0.43763497470339613 0.5649131698732893 0.323618284311403
0.7523934502923977 0.3891387943283772 0.5905454322819746 0.30992730155035697
0.631667485380117 0.4443848768044472 0.5228612213967675 0.30586723401323695
