model=v3plus_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.8273399362041467 0.613019418752993 0.7074855081608081 0.5044035619512203
0.8250265709728868 0.6651770784152994 0.7142106813834705 0.5363076651492218
0.8421966613503455 0.6721854637955188 0.7323421919187191 0.5622876879047026
0.8369342052099947 0.6718205022998213 0.7252962247635836 0.5595540088459793
0.8411006379585327 0.6761216838898596 0.7321848292557216 0.5602417137352211
0.8399821477937267 0.6855730829668839 0.7350930819558412 0.5731973551614767
0.8393755236576289 0.690208092346198 0.7314687303219626 0.5744557990355168
0.8300037958532696 0.679949210220114 0.7175504781985945 0.5526200583908548
0.844489696969697 0.6870099146297014 0.7371305074682866 0.5806900454144154
0.8363232589048378 0.6709383813458542 0.72359427054771 0.5706852877150231
0.8337325784157363 0.6827331931856778 0.7225086580742799 0.5749306282006125
0.8435111855396066 0.688683091612038 0.7361865390021186 0.5852557727594466
0.8390138437001595 0.6809658512034146 0.7299636024668691 0.5825956681313652
0.8354885592769803 0.6728245483226983 0.7241226993793993 0.5714426810402472
0.8371896863370547 0.6733034701310109 0.7260040939329956 0.5747185311906621
0.8451820520999468 0.6935573539375847 0.7396605783438116 0.5914347377105438
0.8422775013290803 0.697940615889498 0.7363285766829123 0.5886740287207007
0.8430826049973419 0.6729371695594956 0.7327454457143702 0.5741991367703158
0.8417020627325891 0.683661995524865 0.7339941985526331 0.5800600980711258
0.8442310579479001 0.6920501475018828 0.7377164819882056 0.5821533001673297
0.8426026156299841 0.6801106886565854 0.73509327221784 0.5854651877496692
0.8436394258373205 0.6782615675348195 0.7358632916432949 0.5853148303203825
0.8474015523657629 0.6848524376310064 0.7413995493281191 0.5888939520686923
0.8469586177565125 0.6817305820289677 0.7389635417115535 0.5843302606931339
0.8393179744816587 0.6895815023345357 0.7299897740506306 0.5747318671932562
0.8481379691653376 0.6899497307446665 0.7427326500150113 0.588611558412237
0.8477524933545986 0.6872672654572273 0.741508885666941 0.5917603210901714
0.8474758107389686 0.6906656513280804 0.7412310413406619 0.5914961403563059
0.8416903349282296 0.691170901115867 0.7340792567203165 0.5910261119357433
0.8478463689526847 0.6884972161207045 0.7406074422381772 0.5910157344180783
