model=v3plus_resnet50 os=16 crop=300
Overall_Acc Mean_Acc FreqW_Acc Mean_IoU
0.824785231259968 0.6593444162716876 0.7095196205944576 0.5332147219831048
0.8331626794258373 0.6811311061941477 0.7270730846671247 0.5654149217688736
0.841913662945242 0.6535523056052863 0.7316501706305587 0.5634905272963601
0.8408979957469431 0.6709362716968164 0.7324154573055696 0.5715519549071211
0.83855216374269 0.6735945829357973 0.7300808924875386 0.5643855387869068
0.8407002870813397 0.6830055438114989 0.7359641017724341 0.5759924784214191
0.840767038809144 0.6657303787925607 0.7311827467853226 0.5721395330287063
0.8346676767676767 0.6835231961971493 0.7258629588951013 0.5756941285201452
0.8302060925039872 0.6789376629699088 0.7193394479017244 0.5729804422774422
0.8436120148856991 0.685960685114837 0.7367817175489673 0.5827118063665474
0.837761052631579 0.6826787595088156 0.7296232599204157 0.5755809760068652
0.8419085486443382 0.6679154374074169 0.7352906889288428 0.5727176268125406
0.8395212121212121 0.6947273668120021 0.7340126596961135 0.5866815944069946
0.8358631897926635 0.6715349590732793 0.7241617004886857 0.5738215496470009
0.8466070281765019 0.6851804411502798 0.7406883084378263 0.5878533803133777
0.8411772674109517 0.676730267095885 0.7321893218213652 0.5785704470805899
0.8450013397129187 0.6818849358216289 0.7389593850641784 0.5835251620459724
0.8419440191387559 0.6757383852701504 0.7339411467633056 0.5811655564602377
0.8244444125465178 0.7069383202489234 0.7191692529738329 0.5754011387683883
0.8417346411483254 0.6744686990980497 0.7343567111043653 0.5778417231638966
0.8430163955342903 0.6927303349233932 0.7380433278512399 0.5838455050909193
0.8487690590111643 0.6834658997478992 0.7434034814111247 0.5900576700761813
0.8501591600212652 0.683449816654725 0.7450243677193044 0.5892789057989702
0.8460192344497608 0.6823160605353312 0.7391483551944473 0.5875665498027933
0.84000995215311 0.6889217575834593 0.733514624880839 0.584334445814544
0.8460276342371079 0.6861132009668879 0.7405222864474025 0.5877408244001862
0.847126230728336 0.6642368457765161 0.7399693898074832 0.5790760283944275
0.8407481765018607 0.6871261670771752 0.7332979777605111 0.5836702603463756
0.8484323019670388 0.6782554122953358 0.742028065103746 0.5875332681511388
0.8460451674641148 0.6790822253469552 0.7391839798276285 0.5877831881387866
